order_id,customer_id,age,gender,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,unit_price,quantity,purchase_frequency,product_name,category,Ratings,Predicted_Churn
ORD5700,CUST1700,55,Male,PROD900,Canada,01-05-2022,7/15/2024,4,paused,155.45,4,15,Conditioner,Beauty,4.5,0
ORD5701,CUST1701,29,Female,PROD901,Canada,1/29/2023,09-04-2023,5,paused,25.49,5,21,Headphones,Electronics,4.2,0
ORD5702,CUST1702,69,Female,PROD902,Pakistan,7/20/2023,08-07-2025,5,active,18.68,7,24,Cricket Bat,Sports,4.1,0
ORD5703,CUST1703,65,Female,PROD903,Canada,11/20/2021,3/16/2024,5,active,1143.02,1,32,Gaming Console,Electronics,4.5,0
ORD5704,CUST1704,56,Female,PROD904,UK,07-01-2023,03-12-2024,3,paused,17.62,9,5,Running Shoes,Sports,4.2,0
ORD5705,CUST1705,31,Female,PROD905,USA,3/23/2023,12/16/2024,2,active,167.43,7,15,Foundation,Beauty,4.3,0
ORD5706,CUST1706,40,Female,PROD906,UK,05-02-2023,6/25/2023,1,active,244.85,5,34,Football,Sports,3.9,0
ORD5707,CUST1707,44,Female,PROD907,USA,05-06-2022,10-10-2023,1,cancelled,73.97,7,46,Lipstick,Beauty,4.5,0
ORD5708,CUST1708,47,Female,PROD908,Canada,1/25/2023,6/15/2024,1,active,898.76,2,26,Skirt,Clothing,4.1,0
ORD5709,CUST1709,51,Male,PROD909,Germany,01-08-2021,8/26/2022,3,cancelled,209.36,4,36,Refrigerator,Home,4.2,0
ORD5710,CUST1710,22,Female,PROD910,UK,2/16/2022,3/20/2022,5,active,143.04,9,45,Blender,Home,3.8,0
ORD5711,CUST1711,19,Male,PROD911,Canada,8/16/2023,2/27/2025,4,active,164.34,4,47,Shirt,Clothing,4.3,0
ORD5712,CUST1712,67,Female,PROD912,Germany,1/29/2022,1/25/2023,2,active,188.11,7,16,Blender,Home,3.9,0
ORD5713,CUST1713,33,Male,PROD913,Canada,08-12-2022,1/13/2025,1,cancelled,343.89,5,32,Jeans,Clothing,4.3,0
ORD5714,CUST1714,67,Male,PROD914,Canada,5/13/2021,09-10-2021,1,cancelled,291.77,4,41,Perfume,Beauty,4.3,0
ORD5715,CUST1715,67,Male,PROD915,UK,8/14/2023,6/14/2025,5,active,289.38,5,46,Gaming Console,Electronics,3.9,0
ORD5716,CUST1716,59,Male,PROD916,USA,04-05-2022,7/15/2024,2,active,184.92,8,12,Dress,Clothing,3.7,1
ORD5717,CUST1717,68,Female,PROD917,Pakistan,09-02-2021,10/26/2023,1,paused,95.6,8,38,Cricket Bat,Sports,4.2,0
ORD5718,CUST1718,46,Male,PROD918,UK,10/26/2020,1/16/2022,4,active,12.05,7,12,Tablet,Electronics,4.3,0
ORD5719,CUST1719,34,Female,PROD919,UK,12/25/2022,5/18/2023,3,cancelled,877.48,2,45,Blender,Home,4.2,0
ORD5720,CUST1720,36,Female,PROD920,USA,02-07-2021,8/20/2024,3,paused,129.11,7,49,Chair,Home,3.9,0
ORD5721,CUST1721,18,Female,PROD921,UK,7/22/2021,5/15/2022,1,active,699.1,1,29,Chair,Home,4.3,0
ORD5722,CUST1722,19,Female,PROD922,UK,1/17/2021,05-05-2024,3,active,10.32,6,4,Bluetooth Speaker,Electronics,3.7,1
ORD5723,CUST1723,28,Female,PROD923,Pakistan,9/16/2022,08-02-2025,1,active,196.1,9,15,Dress,Clothing,4.3,0
ORD5724,CUST1724,49,Male,PROD924,UK,02-07-2023,1/28/2025,1,active,173.64,9,16,Smartphone,Electronics,4.3,0
ORD5725,CUST1725,39,Female,PROD925,India,7/19/2022,12/26/2024,5,cancelled,206.65,5,43,Hoodie,Clothing,3.9,0
ORD5726,CUST1726,18,Male,PROD926,Canada,01-04-2023,3/21/2023,1,active,477.57,1,41,Camera,Electronics,4.4,0
ORD5727,CUST1727,53,Female,PROD927,Pakistan,04-02-2021,11/22/2022,0,active,68.9,6,17,Skirt,Clothing,4.0,0
ORD5728,CUST1728,65,Female,PROD928,Germany,03-11-2023,12/16/2024,3,active,238.83,7,22,Foundation,Beauty,4.5,0
ORD5729,CUST1729,62,Male,PROD929,India,9/28/2021,5/23/2025,0,paused,120.28,5,46,Dumbbells,Sports,3.9,0
ORD5730,CUST1730,51,Male,PROD930,Germany,03-12-2021,04-04-2024,0,active,880.32,1,30,Smartwatch,Electronics,4.3,0
ORD5731,CUST1731,63,Female,PROD931,Germany,04-02-2023,7/30/2024,1,active,425.19,1,8,Yoga Mat,Sports,4.2,0
ORD5732,CUST1732,27,Male,PROD932,Pakistan,3/31/2023,12/26/2023,5,active,436.81,3,42,Jacket,Clothing,4.1,0
ORD5733,CUST1733,50,Female,PROD933,Pakistan,6/19/2021,4/24/2023,0,active,54.65,3,21,Basketball,Sports,4.2,0
ORD5734,CUST1734,51,Male,PROD934,UK,12/24/2021,04-07-2024,3,active,178.57,6,33,Shampoo,Beauty,4.5,0
ORD5735,CUST1735,67,Female,PROD935,Canada,6/30/2021,04-12-2025,2,active,18.43,9,33,Shirt,Clothing,4.2,0
ORD5736,CUST1736,41,Female,PROD936,India,9/27/2020,7/25/2021,1,cancelled,162.13,8,24,Perfume,Beauty,4.2,0
ORD5737,CUST1737,19,Female,PROD937,Pakistan,11-09-2021,9/23/2023,2,active,215.86,4,5,Dining Table,Home,4.3,0
ORD5738,CUST1738,68,Male,PROD938,Canada,4/14/2021,08-10-2023,2,active,448.02,4,4,Dumbbells,Sports,4.0,0
ORD5739,CUST1739,24,Female,PROD939,UK,3/16/2022,7/23/2024,1,active,202.23,4,29,Moisturizer,Beauty,4.5,0
ORD5740,CUST1740,67,Male,PROD940,Germany,11-06-2022,11-08-2024,1,active,412.98,1,22,Perfume,Beauty,3.8,0
ORD5741,CUST1741,45,Male,PROD941,Canada,2/16/2021,3/27/2021,4,cancelled,187.53,4,22,Dumbbells,Sports,3.9,0
ORD5742,CUST1742,52,Male,PROD942,UK,7/13/2022,12/29/2022,1,active,140.81,8,5,Bluetooth Speaker,Electronics,4.0,0
ORD5743,CUST1743,52,Other,PROD943,India,9/14/2021,10/17/2024,1,active,66.97,7,1,Headphones,Electronics,4.1,0
ORD5744,CUST1744,60,Female,PROD944,UK,10/15/2021,12/27/2024,5,active,73.09,5,12,Microwave,Home,3.4,1
ORD5745,CUST1745,49,Male,PROD945,Pakistan,11/25/2021,6/13/2023,5,active,1326.91,1,3,Dining Table,Home,4.0,0
ORD5746,CUST1746,59,Female,PROD946,Canada,4/21/2021,11-07-2022,1,active,187.35,2,23,Foundation,Beauty,3.4,1
ORD5747,CUST1747,45,Female,PROD947,UK,6/13/2021,10-08-2024,0,active,421.14,2,23,Shampoo,Beauty,4.3,0
ORD5748,CUST1748,37,Female,PROD948,India,04-10-2022,3/28/2025,2,active,107.87,9,31,Microwave,Home,3.9,0
ORD5749,CUST1749,38,Female,PROD949,India,12-03-2020,06-11-2023,4,active,185.96,9,6,Chair,Home,4.1,0
ORD5750,CUST1750,44,Female,PROD950,USA,06-09-2023,03-08-2025,3,cancelled,180.94,7,34,Basketball,Sports,4.3,0
ORD5751,CUST1751,26,Female,PROD951,UK,05-11-2022,3/26/2023,2,paused,138.8,3,1,Yoga Mat,Sports,4.5,0
ORD5752,CUST1752,38,Male,PROD952,Pakistan,5/15/2023,8/31/2024,2,cancelled,856.16,1,26,Smartwatch,Electronics,4.2,0
ORD5753,CUST1753,24,Male,PROD953,USA,7/14/2023,02-08-2025,5,active,206.67,9,8,Face Wash,Beauty,4.1,0
ORD5754,CUST1754,33,Male,PROD954,India,10/20/2021,2/14/2025,2,active,175.1,3,19,Tablet,Electronics,4.4,0
ORD5755,CUST1755,58,Female,PROD955,Canada,3/30/2021,3/26/2023,5,active,174.92,5,15,Moisturizer,Beauty,4.3,0
ORD5756,CUST1756,64,Other,PROD956,USA,04-05-2021,11/30/2023,0,cancelled,406.39,3,46,Smartphone,Electronics,4.3,0
ORD5757,CUST1757,53,Male,PROD957,Germany,9/17/2022,11/27/2024,3,active,190.94,9,43,Laptop,Electronics,4.3,0
ORD5758,CUST1758,35,Male,PROD958,UK,11-10-2020,01-04-2021,3,active,453.96,4,17,Smartphone,Electronics,4.2,0
ORD5759,CUST1759,45,Female,PROD959,India,6/27/2021,6/14/2022,3,active,186.85,4,8,Football,Sports,4.1,0
ORD5760,CUST1760,41,Male,PROD960,Germany,07-12-2021,12/18/2022,3,paused,136.28,9,24,Face Wash,Beauty,4.1,0
ORD5761,CUST1761,46,Female,PROD961,USA,5/15/2021,11-10-2023,2,cancelled,187.92,5,30,Smartphone,Electronics,4.5,0
ORD5762,CUST1762,33,Male,PROD962,Pakistan,8/20/2021,11-01-2023,5,active,1779.7,1,12,Face Wash,Beauty,4.4,0
ORD5763,CUST1763,38,Female,PROD963,UK,5/20/2022,04-10-2023,2,active,107.63,5,5,Football,Sports,4.3,0
ORD5764,CUST1764,29,Female,PROD964,India,04-10-2023,7/28/2024,0,cancelled,312.62,2,21,Vacuum Cleaner,Home,4.3,0
ORD5765,CUST1765,38,Female,PROD965,UK,10-05-2020,12-04-2024,4,paused,296.94,5,36,Face Wash,Beauty,4.3,0
ORD5766,CUST1766,38,Male,PROD966,UK,03-04-2023,4/28/2025,4,cancelled,604.99,3,5,Blender,Home,4.0,0
ORD5767,CUST1767,67,Female,PROD967,UK,4/13/2023,03-10-2025,2,active,267.93,5,19,Microwave,Home,4.3,0
ORD5768,CUST1768,38,Male,PROD968,India,05-08-2023,7/21/2025,0,cancelled,452.36,4,48,Skirt,Clothing,4.0,0
ORD5769,CUST1769,46,Male,PROD969,Canada,12-05-2021,5/17/2022,1,active,890.55,2,24,Sneakers,Clothing,4.4,0
ORD5770,CUST1770,27,Female,PROD970,USA,9/22/2021,07-09-2025,4,active,345.88,2,41,Jacket,Clothing,4.0,0
ORD5771,CUST1771,23,Male,PROD971,Germany,1/30/2021,10-04-2023,0,active,104.9,9,26,Moisturizer,Beauty,4.3,0
ORD5772,CUST1772,67,Male,PROD972,USA,5/15/2023,1/25/2024,1,active,469.38,4,19,Tennis Racket,Sports,3.3,1
ORD5773,CUST1773,30,Female,PROD973,UK,3/31/2022,1/25/2023,2,active,1603.98,1,11,Running Shoes,Sports,3.7,1
ORD5774,CUST1774,50,Other,PROD974,USA,3/14/2021,06-08-2021,4,active,94.71,9,35,Chair,Home,4.1,0
ORD5775,CUST1775,47,Male,PROD975,India,12/27/2020,10/21/2024,2,active,356.64,3,10,Sofa,Home,5.0,0
ORD5776,CUST1776,46,Female,PROD976,Pakistan,07-07-2022,01-10-2024,2,cancelled,1866.7,1,22,Perfume,Beauty,4.5,0
ORD5777,CUST1777,34,Female,PROD977,USA,3/18/2023,6/19/2023,0,active,163.7,9,14,Moisturizer,Beauty,3.9,0
ORD5778,CUST1778,45,Female,PROD978,Pakistan,11-11-2020,10/18/2022,4,cancelled,155.82,4,12,Cycling Helmet,Sports,4.4,0
ORD5779,CUST1779,48,Male,PROD979,UK,7/22/2022,6/23/2025,0,paused,106.1,8,4,Refrigerator,Home,4.1,0
ORD5780,CUST1780,22,Female,PROD980,India,12/26/2021,04-11-2023,4,active,1612.53,1,17,Conditioner,Beauty,3.6,1
ORD5781,CUST1781,25,Female,PROD981,USA,02-11-2022,4/25/2022,1,active,62.63,9,25,Camera,Electronics,3.8,0
ORD5782,CUST1782,57,Female,PROD982,India,07-06-2023,6/20/2024,2,active,119.67,8,27,Laptop,Electronics,3.6,1
ORD5783,CUST1783,47,Male,PROD983,Pakistan,7/24/2022,08-01-2023,1,active,521.39,2,45,Dumbbells,Sports,4.2,0
ORD5784,CUST1784,50,Female,PROD984,UK,03-09-2023,11-02-2024,5,paused,206.37,9,8,Foundation,Beauty,4.4,0
ORD5785,CUST1785,43,Male,PROD985,India,04-11-2023,7/13/2024,1,active,415.32,4,17,Nail Polish,Beauty,3.8,0
ORD5786,CUST1786,31,Male,PROD986,Germany,8/16/2021,07-08-2025,5,active,591.74,2,27,Headphones,Electronics,4.2,0
ORD5787,CUST1787,47,Female,PROD987,Canada,5/19/2022,7/20/2024,3,cancelled,80.74,8,33,Dress,Clothing,4.3,0
ORD5788,CUST1788,24,Female,PROD988,Canada,1/20/2021,1/28/2023,2,active,306.56,6,3,Nail Polish,Beauty,4.4,0
ORD5789,CUST1789,21,Female,PROD989,Canada,8/15/2022,03-06-2025,4,cancelled,355.84,5,34,Gaming Console,Electronics,4.1,0
ORD5790,CUST1790,61,Female,PROD990,Pakistan,08-02-2021,4/24/2023,4,paused,1830.76,1,38,Refrigerator,Home,4.4,0
ORD5791,CUST1791,30,Male,PROD991,Pakistan,3/29/2021,12-11-2023,2,active,160.18,7,5,Conditioner,Beauty,4.4,0
ORD5792,CUST1792,40,Female,PROD992,India,3/16/2023,2/16/2024,0,active,617.63,3,24,Face Wash,Beauty,4.4,0
ORD5793,CUST1793,50,Female,PROD993,India,9/21/2021,3/15/2022,2,cancelled,535.52,3,1,Football,Sports,4.4,0
ORD5794,CUST1794,67,Male,PROD994,India,10/15/2020,08-10-2025,2,cancelled,182.19,5,19,Sneakers,Clothing,4.3,0
ORD5795,CUST1795,46,Female,PROD995,UK,03-04-2023,05-03-2024,2,active,93.02,4,41,Refrigerator,Home,4.3,0
ORD5796,CUST1796,20,Male,PROD996,Canada,1/22/2022,06-05-2023,1,active,166.0,8,39,Dining Table,Home,4.3,0
ORD5797,CUST1797,54,Female,PROD997,India,2/15/2021,09-09-2022,0,active,70.69,6,38,Sofa,Home,4.2,0
ORD5798,CUST1798,42,Female,PROD998,UK,02-08-2021,1/17/2025,1,cancelled,389.13,4,38,Running Shoes,Sports,4.3,0
ORD5799,CUST1799,49,Male,PROD999,Germany,7/26/2022,04-06-2023,3,active,775.47,1,36,Yoga Mat,Sports,4.2,0
ORD5800,CUST1800,46,Female,PROD1000,UK,4/30/2022,05-09-2024,2,active,275.37,6,30,Smartphone,Electronics,3.8,0
ORD5801,CUST1801,24,Female,PROD1001,UK,4/20/2021,10/15/2024,2,active,70.36,8,45,Shirt,Clothing,4.3,0
ORD5802,CUST1802,19,Male,PROD1002,UK,11/15/2022,7/15/2025,1,active,584.12,2,38,Nail Polish,Beauty,4.5,0
ORD5803,CUST1803,65,Male,PROD1003,Canada,04-03-2021,08-12-2024,1,cancelled,275.07,7,25,Moisturizer,Beauty,4.1,0
ORD5804,CUST1804,19,Male,PROD1004,USA,11/20/2021,5/13/2023,3,active,228.54,6,18,Blender,Home,4.2,0
ORD5805,CUST1805,42,Female,PROD1005,Germany,01-12-2023,2/13/2024,2,cancelled,206.83,6,3,Chair,Home,4.0,0
ORD5806,CUST1806,30,Male,PROD1006,Pakistan,9/15/2022,10/26/2022,1,active,164.25,3,8,Shampoo,Beauty,4.1,0
ORD5807,CUST1807,54,Female,PROD1007,India,4/24/2023,5/15/2024,5,paused,59.56,9,15,Dumbbells,Sports,4.1,0
ORD5808,CUST1808,68,Male,PROD1008,Germany,6/18/2021,4/28/2023,0,active,321.07,6,37,Football,Sports,4.3,0
ORD5809,CUST1809,39,Male,PROD1009,India,07-08-2021,7/15/2023,5,cancelled,1727.6,1,38,Smartphone,Electronics,4.5,0
ORD5810,CUST1810,39,Male,PROD1010,UK,9/24/2021,4/23/2024,5,active,636.4,1,38,Perfume,Beauty,4.5,0
ORD5811,CUST1811,19,Male,PROD1011,USA,11/18/2022,04-04-2023,1,active,3.22,8,29,Shirt,Clothing,4.1,0
ORD5812,CUST1812,31,Male,PROD1012,India,06-09-2021,08-04-2022,3,paused,412.53,3,15,Dining Table,Home,4.3,0
ORD5813,CUST1813,36,Female,PROD1013,Germany,02-06-2023,2/15/2023,0,active,6.28,6,23,Jacket,Clothing,3.6,1
ORD5814,CUST1814,48,Female,PROD1014,USA,9/13/2020,07-11-2023,4,active,220.15,4,11,Lipstick,Beauty,4.4,0
ORD5815,CUST1815,32,Male,PROD1015,India,4/20/2022,12/19/2022,1,active,386.61,3,13,Shirt,Clothing,4.5,0
ORD5816,CUST1816,66,Male,PROD1016,UK,12-04-2022,7/16/2024,1,active,133.37,8,33,Jacket,Clothing,3.9,0
ORD5817,CUST1817,46,Female,PROD1017,Germany,06-11-2022,2/21/2024,4,paused,159.66,8,27,Smartwatch,Electronics,4.0,0
ORD5818,CUST1818,47,Male,PROD1018,Germany,3/26/2021,11/23/2024,1,paused,777.63,2,5,Moisturizer,Beauty,4.0,0
ORD5819,CUST1819,65,Female,PROD1019,Canada,5/20/2023,5/14/2025,0,active,160.33,8,49,Tennis Racket,Sports,4.4,0
ORD5820,CUST1820,36,Female,PROD1020,USA,2/22/2021,4/21/2023,3,cancelled,281.82,6,38,Lipstick,Beauty,4.6,0
ORD5821,CUST1821,54,Male,PROD1021,Canada,10-05-2021,07-11-2023,2,active,32.79,5,8,Foundation,Beauty,4.4,0
ORD5822,CUST1822,67,Male,PROD1022,USA,12/17/2022,09-11-2023,0,active,64.02,9,49,Shampoo,Beauty,4.4,0
ORD5823,CUST1823,65,Female,PROD1023,Canada,11-04-2021,2/16/2025,5,active,219.25,6,7,Vacuum Cleaner,Home,4.3,0
ORD5824,CUST1824,36,Female,PROD1024,Germany,10-03-2022,7/29/2025,3,cancelled,240.97,3,12,Headphones,Electronics,4.3,0
ORD5825,CUST1825,59,Other,PROD1025,Germany,11/17/2022,04-10-2023,0,cancelled,109.65,8,33,Lipstick,Beauty,4.4,0
ORD5826,CUST1826,63,Female,PROD1026,UK,08-05-2022,01-11-2023,5,paused,147.48,4,33,Tablet,Electronics,4.0,0
ORD5827,CUST1827,29,Female,PROD1027,Germany,5/26/2022,2/19/2023,0,cancelled,285.81,4,22,Shampoo,Beauty,4.2,0
ORD5828,CUST1828,46,Male,PROD1028,UK,08-08-2021,1/29/2022,4,paused,247.44,2,4,Shirt,Clothing,3.8,0
ORD5829,CUST1829,61,Male,PROD1029,Pakistan,11-04-2020,5/30/2024,4,active,392.68,5,24,Dumbbells,Sports,4.1,0
ORD5830,CUST1830,21,Female,PROD1030,USA,12-09-2021,10/25/2023,1,paused,571.02,2,47,Smartwatch,Electronics,4.2,0
ORD5831,CUST1831,67,Female,PROD1031,Germany,4/21/2022,12/22/2023,0,active,193.46,9,1,Conditioner,Beauty,4.2,0
ORD5832,CUST1832,60,Female,PROD1032,Canada,1/26/2022,03-09-2025,0,cancelled,212.68,9,10,Chair,Home,4.4,0
ORD5833,CUST1833,26,Male,PROD1033,India,4/18/2022,4/26/2024,5,active,630.94,3,26,Hoodie,Clothing,4.3,0
ORD5834,CUST1834,47,Male,PROD1034,Pakistan,10-07-2020,6/14/2024,1,paused,1649.05,1,18,Dumbbells,Sports,4.1,0
ORD5835,CUST1835,67,Female,PROD1035,UK,9/15/2022,2/23/2023,5,active,235.74,7,4,Vacuum Cleaner,Home,4.4,0
ORD5836,CUST1836,57,Other,PROD1036,India,3/29/2022,6/26/2023,0,cancelled,280.06,2,36,Yoga Mat,Sports,3.9,0
ORD5837,CUST1837,61,Other,PROD1037,Canada,10-03-2021,8/22/2024,3,paused,407.36,2,7,Chair,Home,3.9,0
ORD5838,CUST1838,49,Male,PROD1038,India,05-01-2021,7/24/2022,0,cancelled,15.74,6,38,Football,Sports,3.6,1
ORD5839,CUST1839,36,Female,PROD1039,Pakistan,8/30/2021,07-08-2024,5,cancelled,192.7,6,6,Gaming Console,Electronics,4.4,0
ORD5840,CUST1840,27,Female,PROD1040,Germany,4/20/2021,12/28/2021,3,active,69.18,5,36,Chair,Home,4.0,0
ORD5841,CUST1841,42,Male,PROD1041,Germany,1/17/2023,7/22/2023,5,cancelled,579.37,3,40,Skirt,Clothing,3.5,1
ORD5842,CUST1842,32,Female,PROD1042,India,9/28/2021,03-10-2022,1,paused,394.58,3,39,Yoga Mat,Sports,4.1,0
ORD5843,CUST1843,62,Female,PROD1043,Canada,8/31/2020,06-09-2025,0,active,225.37,5,38,Skirt,Clothing,4.1,0
ORD5844,CUST1844,29,Other,PROD1044,UK,06-06-2023,05-05-2025,2,cancelled,134.1,3,34,Jeans,Clothing,4.0,0
ORD5845,CUST1845,60,Female,PROD1045,Canada,1/18/2023,4/18/2024,2,cancelled,271.53,5,45,Vacuum Cleaner,Home,4.1,0
ORD5846,CUST1846,53,Female,PROD1046,India,1/18/2023,02-05-2025,3,cancelled,185.23,4,5,Bluetooth Speaker,Electronics,4.0,0
ORD5847,CUST1847,28,Male,PROD1047,Germany,7/24/2021,09-11-2021,1,active,659.34,3,1,Tablet,Electronics,3.8,0
ORD5848,CUST1848,69,Female,PROD1048,Germany,12/26/2021,8/22/2023,4,cancelled,115.48,2,35,Cricket Bat,Sports,4.3,0
ORD5849,CUST1849,23,Male,PROD1049,Germany,04-01-2021,11/23/2024,0,active,216.91,4,41,Sneakers,Clothing,4.2,0
ORD5850,CUST1850,55,Male,PROD1050,Germany,3/26/2021,3/28/2024,1,active,565.54,2,15,Shirt,Clothing,4.1,0
ORD5851,CUST1851,38,Female,PROD1051,Germany,4/21/2023,02-06-2025,2,cancelled,1146.75,1,31,Tennis Racket,Sports,4.2,0
ORD5852,CUST1852,21,Male,PROD1052,India,06-02-2021,7/22/2024,4,paused,308.27,6,29,Sneakers,Clothing,4.5,0
ORD5853,CUST1853,57,Male,PROD1053,USA,12-04-2021,7/30/2025,0,active,35.94,6,47,Football,Sports,4.6,0
ORD5854,CUST1854,42,Female,PROD1054,Canada,1/30/2022,5/29/2024,4,active,59.83,7,40,Tennis Racket,Sports,4.3,0
ORD5855,CUST1855,49,Female,PROD1055,USA,06-03-2023,04-06-2025,0,active,71.23,5,28,Perfume,Beauty,4.0,0
ORD5856,CUST1856,57,Female,PROD1056,Germany,06-12-2023,07-01-2023,3,active,57.8,9,37,Refrigerator,Home,4.2,0
ORD5857,CUST1857,66,Female,PROD1057,USA,3/30/2023,05-08-2023,3,active,168.42,8,36,Cycling Helmet,Sports,3.3,1
ORD5858,CUST1858,59,Male,PROD1058,USA,05-08-2023,12/15/2024,3,active,459.91,4,20,Shirt,Clothing,4.3,0
ORD5859,CUST1859,19,Male,PROD1059,India,8/17/2021,4/18/2022,3,active,553.7,3,34,Lamp,Home,3.7,1
ORD5860,CUST1860,35,Female,PROD1060,Germany,02-03-2022,06-11-2023,1,paused,109.72,9,46,Dining Table,Home,3.9,0
ORD5861,CUST1861,30,Female,PROD1061,Canada,05-03-2021,12/26/2024,4,active,185.49,8,5,Football,Sports,4.3,0
ORD5862,CUST1862,65,Female,PROD1062,Germany,05-02-2021,7/13/2021,3,cancelled,120.62,7,43,Vacuum Cleaner,Home,4.1,0
ORD5863,CUST1863,31,Male,PROD1063,USA,8/19/2023,5/29/2024,4,active,12.13,8,49,Smartphone,Electronics,4.2,0
ORD5864,CUST1864,62,Male,PROD1064,Pakistan,6/16/2022,05-09-2024,0,active,125.67,8,4,Foundation,Beauty,4.5,0
ORD5865,CUST1865,61,Male,PROD1065,Germany,08-04-2021,11/29/2023,1,active,257.64,5,11,Lamp,Home,4.0,0
ORD5866,CUST1866,47,Female,PROD1066,Pakistan,10-02-2020,03-04-2025,4,cancelled,271.11,3,30,Yoga Mat,Sports,4.5,0
ORD5867,CUST1867,48,Female,PROD1067,USA,6/17/2021,9/24/2021,4,cancelled,163.32,9,45,Nail Polish,Beauty,3.5,1
ORD5868,CUST1868,53,Female,PROD1068,USA,10/19/2022,9/28/2023,4,active,392.26,5,1,Dumbbells,Sports,4.5,0
ORD5869,CUST1869,55,Female,PROD1069,Germany,9/20/2022,7/29/2023,3,active,13.61,6,4,Shampoo,Beauty,4.3,0
ORD5870,CUST1870,68,Female,PROD1070,Pakistan,8/28/2021,03-09-2022,5,active,216.65,3,7,Hoodie,Clothing,3.3,1
ORD5871,CUST1871,67,Female,PROD1071,Pakistan,1/24/2021,11-11-2022,3,cancelled,16.71,2,40,Sofa,Home,4.1,0
ORD5872,CUST1872,18,Male,PROD1072,Canada,11/30/2021,02-03-2022,0,paused,175.08,9,22,Sofa,Home,3.8,0
ORD5873,CUST1873,32,Male,PROD1073,Germany,8/30/2020,3/30/2025,1,active,14.48,3,43,Hoodie,Clothing,3.5,1
ORD5874,CUST1874,46,Male,PROD1074,Germany,9/18/2020,01-01-2025,2,active,278.55,7,46,Dress,Clothing,4.1,0
ORD5875,CUST1875,62,Female,PROD1075,India,4/22/2021,02-09-2023,1,active,214.18,9,2,Dining Table,Home,4.5,0
ORD5876,CUST1876,23,Female,PROD1076,Germany,04-07-2022,4/22/2025,5,cancelled,230.54,3,49,Yoga Mat,Sports,4.4,0
ORD5877,CUST1877,20,Female,PROD1077,India,6/19/2021,6/26/2024,5,paused,389.52,3,32,Jacket,Clothing,4.1,0
ORD5878,CUST1878,66,Male,PROD1078,Germany,4/29/2022,7/31/2023,2,paused,51.37,7,38,Dumbbells,Sports,4.3,0
ORD5879,CUST1879,57,Female,PROD1079,Canada,12/27/2020,1/25/2021,1,cancelled,122.69,3,2,Jeans,Clothing,3.6,1
ORD5880,CUST1880,69,Other,PROD1080,USA,11/14/2022,5/24/2025,2,active,330.62,6,14,Skirt,Clothing,4.0,0
ORD5881,CUST1881,18,Male,PROD1081,USA,07-08-2022,02-03-2023,3,active,158.04,9,19,Hoodie,Clothing,4.1,0
ORD5882,CUST1882,33,Male,PROD1082,Germany,1/28/2021,07-10-2025,4,active,206.38,3,10,Moisturizer,Beauty,4.5,0
ORD5883,CUST1883,24,Female,PROD1083,UK,12/31/2020,1/17/2022,3,paused,79.18,8,35,Cricket Bat,Sports,4.2,0
ORD5884,CUST1884,45,Female,PROD1084,Germany,1/30/2023,7/31/2023,2,cancelled,255.14,6,39,Dining Table,Home,4.3,0
ORD5885,CUST1885,57,Female,PROD1085,India,9/18/2021,5/23/2022,1,active,37.3,8,35,Yoga Mat,Sports,4.2,0
ORD5886,CUST1886,61,Female,PROD1086,Pakistan,6/16/2023,8/21/2024,5,active,204.47,8,19,Shirt,Clothing,4.6,0
ORD5887,CUST1887,46,Female,PROD1087,Germany,06-01-2021,10-10-2023,5,cancelled,67.58,2,34,Cricket Bat,Sports,4.5,0
ORD5888,CUST1888,61,Male,PROD1088,India,04-10-2021,8/24/2022,0,active,120.78,8,36,Football,Sports,4.3,0
ORD5889,CUST1889,51,Male,PROD1089,UK,11/16/2022,12/27/2024,4,active,11.14,5,1,Running Shoes,Sports,4.1,0
ORD5890,CUST1890,48,Female,PROD1090,USA,11-02-2021,12/16/2022,0,active,1928.31,1,21,Tablet,Electronics,4.5,0
ORD5891,CUST1891,50,Female,PROD1091,Germany,5/14/2022,5/25/2025,0,active,90.22,9,5,T-Shirt,Clothing,3.5,1
ORD5892,CUST1892,55,Female,PROD1092,UK,2/16/2021,11/18/2024,1,paused,571.94,3,24,Gaming Console,Electronics,4.4,0
ORD5893,CUST1893,35,Female,PROD1093,India,12-11-2021,7/18/2025,0,cancelled,294.41,5,32,Refrigerator,Home,4.2,0
ORD5894,CUST1894,21,Other,PROD1094,Pakistan,5/15/2021,09-07-2024,0,paused,68.21,7,22,Moisturizer,Beauty,4.4,0
ORD5895,CUST1895,51,Female,PROD1095,Germany,9/13/2022,3/18/2023,2,active,134.68,3,31,Sneakers,Clothing,4.4,0
ORD5896,CUST1896,50,Other,PROD1096,Pakistan,12-03-2022,11/15/2024,5,active,295.07,5,42,Chair,Home,4.2,0
ORD5897,CUST1897,44,Female,PROD1097,Pakistan,03-10-2021,02-11-2024,5,active,168.3,9,17,Football,Sports,4.5,0
ORD5898,CUST1898,39,Male,PROD1098,India,8/28/2020,10/24/2023,3,paused,134.51,9,32,Yoga Mat,Sports,4.3,0
ORD5899,CUST1899,50,Male,PROD1099,USA,11/27/2020,03-04-2022,1,cancelled,203.05,7,43,Tennis Racket,Sports,3.8,0
